Postal,Latitude,Longitude,Project,Street
426283,1.3173896892272,103.91258763823,ESPIRA SUITES,LORONG G TELOK KURAU
118693,1.28936270641603,103.775554103665,MURANO,PASIR PANJANG ROAD
388493,1.31349659008156,103.879766330124,BOUGAINVILLA APARTMENTS,LORONG 19 GEYLANG
149740,1.29546342917999,103.806515780156,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE
238237,1.2909261722501,103.839799908617,RIVERSIDE 48,ROBERTSON QUAY
NIL,1.23977019961956,103.83409465586,,COVE DRIVE
598123,1.34085546525621,103.773139542684,KILAT COURT,LORONG KILAT
427694,1.30550130362542,103.905768450199,THE EASTSIDE,JOO CHIAT ROAD
329363,1.32696539864486,103.84367423097,ONE DUSUN RESIDENCES,JALAN DUSUN
398353,1.31285080910899,103.886497625764,IDYLLIC SUITES,LORONG 30 GEYLANG
307788,1.31408342873895,103.843984943567,THE SPINNAKER,SUFFOLK ROAD
437370,1.31060237610129,103.893263790865,MELROSE VILLE,ROSE LANE
259917,1.3166042031381,103.834929655394,BALMORAL PLACE,BALMORAL CRESCENT
NIL,1.31661383344219,103.841356278581,,NEWTON ROAD
387902,1.31520570316751,103.889925314712,PALM LODGE,LORONG 37 GEYLANG
679322,1.37135719607279,103.771714584769,GREEN HILL ESTATE,CHESTNUT DRIVE
486838,1.3429153294429,103.962491419867,CHANGI COURT,UPPER CHANGI ROAD EAST
NIL,1.33592557979337,103.691428171851,,YUNNAN CRESCENT
NIL,1.31150945292332,103.882991448993,,JALAN MOLEK
229808,1.30733322469105,103.838480574083,HILLTOPS,CAIRNHILL CIRCLE
535193,1.36074531809771,103.891985875555,KOVAN GRANDEUR,TAMPINES ROAD
NIL,1.32970655690923,103.795152053736,SIXTH AVENUE VILLE,SIXTH AVENUE
NIL,1.36512756414652,103.973941177135,,TOH AVENUE
239334,1.29416411458084,103.839452436264,WATERFORD RESIDENCE,KIM YAM ROAD
389799,1.31353538615141,103.882363010914,AVANT RESIDENCES,ALJUNIED ROAD
534960,1.3467446426991,103.879526367721,FRAGRANT GARDENS,UPPER PAYA LEBAR ROAD
NIL,1.30917274080058,103.913299706791,,EAST COAST ROAD
809695,1.38841185072823,103.851773484707,GRANDE VISTA,CACTUS DRIVE
454855,1.31830293539982,103.923215357751,FLAMINGO VALLEY,SIGLAP ROAD
239100,1.2969455732469,103.840230740816,LLOYD MANSION,LLOYD ROAD
544821,1.38158415124114,103.89109985283,ESPARINA RESIDENCES,COMPASSVALE BOW
307605,1.31805872665984,103.844682051372,THOMSON EURO-ASIA,THOMSON ROAD
NIL,1.32329968680898,103.852242703876,,BALESTIER ROAD
457912,1.31453636689117,103.927049346188,THE HACIENDA,HACIENDA GROVE
058416,1.28897209658292,103.848459830887,THE RIVERWALK,UPPER CIRCULAR ROAD
658074,1.34900073327421,103.748907884779,THE JADE,BUKIT BATOK CENTRAL LINK
NIL,1.33652064947234,103.7878053258,,JALAN JAMBU AYER
278576,1.31330761763001,103.798039271294,HOLLAND COURT,HOLLAND ROAD
308095,1.31880224228417,103.845318707665,THE HUNTINGTON,MOULMEIN ROAD
187959,1.29927719945075,103.851550335516,WATERLOO APARTMENTS,WATERLOO STREET
259705,1.31422193800386,103.835376584372,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD
278547,1.31176940658248,103.801709961483,DE LENTE,HOLLAND ROAD
NIL,1.34733472038254,103.773705544342,SOUTHAVEN II,HINDHEDE WALK
809742,1.39125409377635,103.851621206059,SELETAR GARDEN,CACTUS CRESCENT
NIL,1.33870201821252,103.785870756064,,SIAN TUAN AVENUE
228450,1.30214198776633,103.846373144818,EQUITY HEIGHTS,MOUNT SOPHIA
357916,1.33613159487998,103.867988203923,PARC MONDRIAN,WOODLEIGH CLOSE
507008,1.3563177964317,103.968057819541,EDELWEISS PARK CONDOMINIUM,FLORA ROAD
259137,1.3119206896675,103.824687902647,ORANGE REGENCY,FERNHILL ROAD
658799,1.34036804079318,103.761474072098,BURGUNDY HILL,BURGUNDY CRESCENT
429081,1.31036832075932,103.915953870775,AURALIS,EAST COAST ROAD
219499,1.31405826883247,103.850248686404,VOGX,DORSET ROAD
288576,1.32990339603502,103.810608450883,WATTEN ESTATE,PARK VALE
259405,1.31138841261311,103.832182029022,DRAYCOTT EIGHT,DRAYCOTT PARK
468926,1.31538510412617,103.935636422381,,EVERGREEN AVENUE
329583,1.32672666436716,103.84968009627,VA RESIDENCES,BOON TECK ROAD
417052,1.31955327216573,103.909937629963,MILL CREEK,LORONG MARZUKI
NIL,1.34736341358362,103.879746530359,,PILLAI ROAD
NIL,1.31838543588425,103.827377668273,,ROBIN CLOSE
739914,1.41714536808905,103.76042755679,WOODLANDS PARK,JALAN BUMBONG
439219,1.30984270610087,103.896599466454,QUESTA @ DUNMAN,DUNMAN ROAD
417216,1.32038515836728,103.908487204597,THE EBONY,LORONG MARICAN
288420,1.3289015280738,103.812100334091,SHELFORD VIEW,SHELFORD ROAD
388224,1.31422716085692,103.883267600511,EAST 25 APARTMENTS,LORONG 25A GEYLANG
359834,1.34323764215478,103.861967703298,BRADDELL HEIGHTS ESTATE,CARMICHAEL ROAD
NIL,1.29912723286243,103.856101752647,ONE NORTH BRIDGE,NORTH BRIDGE ROAD
786280,1.38141201064985,103.832997657359,ATELIER VILLAS,YIO CHU KANG DRIVE
328712,1.32816337851712,103.863446045125,RIVIERA 38,MAR THOMA ROAD
119174,1.28055328985478,103.789301855854,TREASURE PLACE,LORONG SARHAD
NIL,1.3916021746357,103.90432695607,RIVERVALE CREST,RIVERVALE CRESCENT
768101,1.43769199919621,103.830277614211,1 CANBERRA,CANBERRA DRIVE
NIL,1.31816414460828,103.847862506547,,SHREWSBURY ROAD
509506,1.37939195187999,103.96368774531,CASA PASIR RIS,JALAN LOYANG BESAR
458557,1.30979662090081,103.925438191173,FERNWOOD TOWERS,FERNWOOD TERRACE
757712,1.43630052605679,103.825132586342,SELETARIS,SEMBAWANG ROAD
238381,1.29635617157408,103.837991072981,RESIDENCES AT 338A,RIVER VALLEY ROAD
538754,1.35182598986628,103.881368087162,THE MINTON,HOUGANG STREET 11
329415,1.32733516756519,103.843323869087,THE CITRINE,JALAN DATOH
NIL,1.31324199238551,103.830179646666,,BALMORAL ROAD
NIL,1.32217091379431,103.954045256731,,JALAN BILAL
536565,1.3428806917472,103.880468223414,BARTLEY RESIDENCES,LORONG HOW SUN
534049,1.35039657607711,103.880230544693,SUITES @ PAYA LEBAR,UPPER PAYA LEBAR ROAD
NIL,1.29469446566934,103.820835566971,JERVOIS GREEN,JERVOIS ROAD
588176,1.34180018619224,103.776259359854,BEAUTY WORLD PLAZA,UPPER BUKIT TIMAH ROAD
NIL,1.32686307656542,103.916461226733,,JALAN SENANG
NIL,1.31758299417411,103.939099111179,,LUCKY VIEW
596721,1.34062438091463,103.768876497135,GOODLUCK GARDEN,TOH TUCK ROAD
759156,1.42523921169495,103.824827760063,EUPHONY GARDENS,JALAN MATA AYER
239669,1.29534157993432,103.839844385683,ASPEN LINQ,INSTITUTION HILL
NIL,1.36104863208568,103.867458882154,,CHUAN PLACE
279848,1.33078321132231,103.791727249043,EDEN PARK,CYPRESS AVENUE
426608,1.31562617162616,103.900455995607,JUPITER 18,LORONG 102 CHANGI
258859,1.30888091521006,103.807669378659,THE HOLLAND COLLECTION,HOLLAND ROAD
228175,1.30277612366389,103.846570976791,1919,SOPHIA ROAD
358843,1.32998564776682,103.866875430246,LEICESTER LODGE,LEICESTER ROAD
486365,1.32098841923668,103.95588211997,FAIRMOUNT CONDOMINIUM,EASTWOOD ROAD
158742,1.29060694545578,103.817866920135,ECHELON,ALEXANDRA VIEW
286623,1.33693547523765,103.8054522586,GREENWOOD MEWS,GREENWOOD AVENUE
549345,1.36099908465506,103.878765486537,ISUITES @ PALM,GLASGOW ROAD
487592,1.3387120774021,103.952307406882,SEA BREEZE TERRACE,SEA BREEZE AVENUE
258127,1.31361585922963,103.836478733206,SARKIES GARDENS,SARKIES ROAD
239195,1.29898398400726,103.834268439755,LEONIE PARC VIEW,LEONIE HILL ROAD
118709,1.29102031288519,103.774057141962,THE FOLIAGE,PASIR PANJANG ROAD
398483,1.31244506433249,103.884576484299,LA FLEUR,LORONG 26 GEYLANG
329217,1.32724141217294,103.842539713753,8 RAJA,JALAN RAJA UDANG
575629,1.35341660995059,103.835547156524,THOMSON V TWO,SIN MING ROAD
429984,1.30335962300904,103.903885730249,THE PALLADIUM,BROOKE ROAD
238118,1.29753598393435,103.836012639178,ST THOMAS VILLE,THOMAS WALK
309978,1.32458602112844,103.848173371262,PAVILION 11,AKYAB ROAD
NIL,1.31134505410224,103.879891077635,,LORONG 16 GEYLANG
509650,1.36254086224091,103.968673203898,BUKIT LOYANG ESTATE,JALAN BATALONG EAST
546789,1.36685595572111,103.879928154672,FONTAINE PARRY,POH HUAT ROAD
547791,1.35521015162316,103.876458829956,CAMBIO SUITES,LIM TUA TOW ROAD
387945,1.31567202659861,103.888350610704,REGAL 35,LORONG 35 GEYLANG
138684,1.30534989413422,103.784318660605,DOVER PARKVIEW,DOVER RISE
098418,1.26724954844894,103.810995287893,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW
169907,1.28215154469236,103.830101642619,THE REGENCY AT TIONG BAHRU,CHAY YAN STREET
218591,1.30981837779225,103.852299868809,RACE COURSE 138,RACE COURSE ROAD
NIL,1.30579875394999,103.894232990971,,BOSCOMBE ROAD
119919,1.28245747065027,103.783835611376,THE PEAK@BALMEG,BALMEG HILL
805842,1.38366196444003,103.872533288597,KELULUT HILL,KELULUT HILL
329776,1.32494988058308,103.852604556459,RITZ MANSIONS,BALESTIER ROAD
329853,1.32697693485955,103.845903319079,VIIO @ BALESTIER,BALESTIER ROAD
NIL,1.36043394883569,103.89058003864,,JALAN TELITI
548178,1.35482511473469,103.877603175814,VIBES @ KOVAN,KOVAN ROAD
658711,1.37146207201777,103.753209674831,PAVILION PARK,PAVILION STREET
239847,1.29806237939928,103.838019065206,DEVONSHIRE 12,DEVONSHIRE ROAD
546290,1.36832364019821,103.882166255455,D'ZIRE,ROBEY CRESCENT
238322,1.29571705287659,103.839861034802,TWO8ONE STUDIO,RIVER VALLEY ROAD
287561,1.33048694390024,103.809564545584,WATTEN HILL,WATTEN ESTATE ROAD
589654,1.33358981873945,103.786597764828,THE NEXUS,BUKIT TIMAH ROAD
NIL,1.30682755137847,103.899712276081,,SERAYA LANE
158748,1.29094473172584,103.817000115258,ASCENTIA SKY,ALEXANDRA VIEW
575942,1.37528381405258,103.832357717886,THOMSON HILLS,THOMSON HILLS DRIVE
228196,1.30083818355872,103.84888070239,SOPHIA RESIDENCE,SOPHIA ROAD
238673,1.29730290410815,103.841050045408,OXLEY NEO RESIDENCES,OXLEY ROAD
099310,1.27600341928173,103.824024663513,TERESA VILLE,LOWER DELTA ROAD
267260,1.32515672218272,103.796592248506,SHAMROCK PARK,NAMLY PLACE
507086,1.35841004664362,103.968263254102,BALLOTA PARK CONDOMINIUM,MARIAM WAY
118719,1.29072529149113,103.772114454747,VILLA DE WEST,PASIR PANJANG ROAD
257919,1.31699779914822,103.827316067767,PARC STEVENS,STEVENS DRIVE
788469,1.40031432336872,103.821499979292,SPRINGLEAF GARDEN,SPRINGLEAF AVENUE
239700,1.2994228130657,103.834776767783,GRANGE INFINITE,GRANGE ROAD
258875,1.31132589184196,103.804239112675,DUET,HOLLAND ROAD
NIL,1.30472637244192,103.887276966512,,CRANBORNE ROAD
309304,1.31590666330911,103.839947799817,SETIA RESIDENCES,EVELYN ROAD
418941,1.3201525705864,103.912727083961,KEMBANGAN SUITES,JALAN MASJID
NIL,1.30945913436245,103.905015342381,,DUKU ROAD
307687,1.32478729402028,103.840864419636,AMANINDA,THOMSON ROAD
258364,1.31372589104014,103.826379593379,THE ORANGE GROVE,ORANGE GROVE ROAD
238599,1.29670526502712,103.841902571018,BELLE VUE RESIDENCES,OXLEY WALK
537670,1.36797019834597,103.892635802385,NAUNG RESIDENCE,JALAN NAUNG
425354,1.31079893594804,103.912904377293,MELINIA COURT,LORONG M TELOK KURAU
359965,1.34354796106912,103.868658434784,SUITES@BRADDELL,BRADDELL ROAD
424794,1.30741544249631,103.911162786073,MARTIA RESIDENCE,MARTIA ROAD
NIL,1.3450263788818,103.865427002672,,CROUCHER ROAD
229239,1.30042006162396,103.845957552922,SUITES AT ORCHARD,HANDY ROAD
NIL,1.39704949742507,103.873885176423,,LORONG TANGGAM
648297,1.35148619377807,103.698131369984,THE WOODS,WESTWOOD AVENUE
437991,1.29858791034805,103.88619459663,MEYER RESIDENCE,MEYER PLACE
288485,1.32738698196405,103.810250367906,28 SHELFORD,SHELFORD ROAD
228463,1.30096483461001,103.845956557221,8 @ MOUNT SOPHIA,MOUNT SOPHIA
439971,1.30247588918618,103.900260893634,THE ESTA,AMBER GARDENS
NIL,1.30142666138259,103.899343025587,THE OPUS,AMBER GARDENS
NIL,1.30265328186703,103.891011478831,,WILKINSON ROAD
307994,1.31780091416567,103.842313806169,NEWTON SUITES,NEWTON ROAD
NIL,1.29737860639546,103.843222328094,THE RISE @ OXLEY - RESIDENCES,OXLEY RISE
228485,1.30407535521208,103.849184825415,EMILY RESIDENCE,MOUNT EMILY ROAD
399242,1.31128802742631,103.876285692183,ROYCE RESIDENCES,LORONG 6 GEYLANG
277584,1.33005044404592,103.791515948175,OAK VILLAS,MAPLE AVENUE
NIL,1.32662941011712,103.85053192754,KEMAMAN POINT,JALAN KEMAMAN
424214,1.30739377309444,103.916059969778,GRAND DUCHESS AT ST PATRICK'S,PATRICK'S ROAD
308172,1.32411334495335,103.849040669227,D' IXORAS,MINBU ROAD
573909,1.35198800922461,103.852042784741,SKY HABITAT,BISHAN STREET 15
248185,1.29506595555148,103.827422791277,QUEENSBERRY LODGE,SHANGHAI ROAD
467097,1.31946185875954,103.93752624316,EAST COAST HILL,SENNETT AVENUE
278906,1.31397566213578,103.778503963456,HOLLAND GROVE PARK,HOLLAND GROVE DRIVE
468721,1.31230752039197,103.934927867972,THE TAIPAN,JALAN HAJIJAH
518177,1.37004840613502,103.945484504589,THE PALETTE,PASIR RIS GROVE
668671,1.35738951423418,103.762088063021,CENTURY MANSIONS,JALAN REMAJA
NIL,1.32689876422006,103.819627036639,,TUDOR CLOSE
438622,1.3115850264981,103.895823789287,EMERY POINT,IPOH LANE
228719,1.30693746357844,103.847015528666,MACKENZIE 138,MACKENZIE ROAD
578084,1.35548630416262,103.835567207225,THOMSON PARK,JALAN IKAN MERAH
387935,1.31481743950627,103.888376977987,CENTRA LOFT,LORONG 35 GEYLANG
359425,1.34440267692477,103.866276528364,CLYDESWOOD,DAISY ROAD
NIL,1.39747428885386,103.872093137636,,JALAN TARI ZAPIN
238708,1.29622866614101,103.843079565483,HOLLYWOOD APARTMENTS,OXLEY RISE
266557,1.31882254206205,103.802435451619,VICTORIA PARK,VICTORIA PARK CLOSE
399936,1.3063727087618,103.88708549006,DAKOTA RESIDENCES,DAKOTA CRESCENT
425399,1.31128186114974,103.915308642961,RICCHEZZA,LORONG M TELOK KURAU
278965,1.31186101124361,103.796458882542,WILLYN VILLE,HOLLAND AVENUE
NIL,1.31750101187788,103.943406934004,,PARBURY AVENUE
217820,1.31498957435283,103.85470923791,8 FARRER SUITES,SING JOO WALK
117489,1.28070938808961,103.785323249072,THE MAYLEA,PASIR PANJANG ROAD
228051,1.30215650857018,103.848854208182,SOPHIA FLATS,WILKIE ROAD
267258,1.32304973755849,103.796779846865,SHAMROCK VILLAS,NAMLY PLACE
589378,1.3478222725285,103.788034099994,GREENBANK PARK,GREENBANK PARK
NIL,1.31371296316626,103.781411844795,,HOLLAND GROVE DRIVE
119749,1.27846530499546,103.788829820287,BANYAN CONDOMINIUM,CHWEE CHIAN ROAD
398342,1.31345709214798,103.886467318231,THE SANCTUARY @ GEYLANG,LORONG 30 GEYLANG
596232,1.35923411308017,103.766206611726,SUMMERHILL,HUME AVENUE
738230,1.42879898582684,103.781495092242,THE WOODGROVE,WOODGROVE DRIVE
388869,1.3141748512501,103.873278239692,CANNE LODGE,LORONG 3 GEYLANG
NIL,1.31253656595864,103.84192030797,MAKEWAY VIEW,MAKEWAY AVENUE
436930,1.29788762331574,103.875950691836,CAMELOT,TANJONG RHU ROAD
424981,1.31431580944405,103.9036634713,FRUITION,MANGIS ROAD
768100,1.43812325597609,103.83122544979,EIGHT COURTYARDS,CANBERRA DRIVE
258617,1.32084379385906,103.823206216568,SIGNATURE AT LEWIS,LEWIS ROAD
275764,1.32869109142782,103.789742165956,ELEVEN @ HOLLAND,HOLLAND LINK
459135,1.30955905953911,103.918348621431,COASTARINA,EAST COAST ROAD
439949,1.30114224563473,103.902255151773,THE SEA VIEW,AMBER ROAD
NIL,1.35930978752284,103.873941027663,,PLANTATION AVENUE
298128,1.32776719893523,103.84161445288,TAN TONG MENG TOWER,THOMSON ROAD
257490,1.31504684598218,103.833394222778,GOODWOOD GRAND,BALMORAL ROAD
NIL,1.34548213103883,103.948496026785,TAMPINES COURT,TAMPINES STREET 11
278735,1.30943938128313,103.800841234345,OLINA LODGE,HOLLAND HILL
NIL,1.32172834149208,103.858273631676,TOWNER VILLE,MAY ROAD
398352,1.31287327322578,103.886114462631,THE MIDAS,LORONG 30 GEYLANG
218636,1.31506105973761,103.856679863644,CITY LOFT,RACE COURSE ROAD
NIL,1.39399232886166,103.879071453313,H2O RESIDENCES,FERNVALE LINK
388302,1.31444000230558,103.882324002886,CENTRA STUDIOS,LORONG 25 GEYLANG
259889,1.31466215029832,103.834178223122,GOODWOOD GARDENS,BALMORAL CRESCENT
534024,1.37846500594855,103.902522537125,RIVERSAILS,UPPER SERANGOON CRESCENT
328688,1.32660081588211,103.861958241686,THE ELYSIA,MAR THOMA ROAD
425769,1.31353809863099,103.914944391669,LA VIDA @ 130,LORONG K TELOK KURAU
127476,1.31690156318569,103.753638940612,MONTEREY PARK CONDOMINIUM,WEST COAST RISE
NIL,1.32219408774503,103.786602899997,,GREENLEAF ROAD
249745,1.29919025810906,103.824869146513,ONE CHATSWORTH,CHATSWORTH ROAD
NIL,1.42911522473329,103.826830689367,,SEMBAWANG ROAD
NIL,1.32013540734173,103.845461804329,NOVELIS,SINARAN DRIVE
229920,1.30496278948449,103.836407903907,RICHMOND PARK,BIDEFORD ROAD
429621,1.30611641186976,103.903063201898,LEVILLE ISUITES,CEYLON ROAD
257654,1.31246173086026,103.827302948052,GARDENVILLE,WALSHE ROAD
258468,1.3071348097107,103.822118776986,THE NASSIM,NASSIM HILL
NIL,1.31256877144757,103.824380973865,,FERNHILL CRESCENT
NIL,1.32092431145302,103.952067307057,,JALAN HAJI SALAM
NIL,1.31950428224114,103.907753797917,,LORONG SARINA
NIL,1.32363058655293,103.842486839073,,JALAN NOVENA UTARA
NIL,1.35888611050324,103.881656643102,THE BENTLY RESIDENCES@KOVAN,KOVAN ROAD
NIL,1.31727358343242,103.938528404121,,SENNETT ROAD
534679,1.35793372778433,103.881932039258,PARK RESIDENCES KOVAN,UPPER SERANGOON ROAD
436889,1.29884376283004,103.883834793855,CRYSTAL RHU,TANJONG RHU ROAD
438611,1.31136807031037,103.89476676733,RITZ REGENCY,IPOH LANE
128019,1.31496750678922,103.759182941428,HUNDRED TREES,WEST COAST DRIVE
269695,1.32321028467969,103.810721263366,KING'S ARCADE,BUKIT TIMAH ROAD
178884,1.29298818331092,103.851046597855,EDEN RESIDENCES CAPITOL,STAMFORD ROAD
NIL,1.35726829169261,103.87754142594,,HILLSIDE TERRACE
327848,1.32827039787982,103.866082210695,TOPAZ MANSIONS,TOPAZ ROAD
576200,1.35713035833077,103.82776723736,THE WINDSOR,ONTARIO AVENUE
486709,1.34688071823958,103.963702895135,MERA TERRACE,SEAGULL WALK
556820,1.34988766536901,103.860451794354,THE CHUAN,LORONG CHUAN
248327,1.29446098581957,103.8276209036,LOFT @ NATHAN,NATHAN ROAD
509504,1.38029080909589,103.964674596342,THE EDGEWATER,JALAN LOYANG BESAR
308380,1.31710864057357,103.842743087159,LINCOLN SUITES,KHIANG GUAN AVENUE
NIL,1.32076248781995,103.951525516544,,KEW DRIVE
248645,1.30359895716495,103.825701866623,PARK HOUSE,ORCHARD BOULEVARD
099209,1.27036656709774,103.824710890263,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD
759926,1.45841416020058,103.83716368705,SEMBAWANG STRAITS ESTATE,ANDREWS AVENUE
518194,1.37094681098264,103.944730899828,NV RESIDENCES,PASIR RIS GROVE
NIL,1.33700394678362,103.953139054388,,SEA BREEZE GROVE
659766,1.34621721609496,103.765573452316,PARK NATURA,BUKIT BATOK EAST AVENUE 6
249580,1.29978083020797,103.828489156122,MANHATTAN MANSIONS,GRANGE ROAD
328704,1.32798732117055,103.862540519298,RIVERBAY,MAR THOMA ROAD
258462,1.30711220425561,103.823540303792,NASSIM PARK RESIDENCES,NASSIM ROAD
NIL,1.31580641871407,103.886474666631,,SIMS AVENUE
NIL,1.30381107474974,103.888032297324,,LYNDHURST ROAD
307842,1.3181989959237,103.848906082215,SUITES @ SHREWSBURY,SHREWSBURY ROAD
309021,1.32063427888988,103.833512083526,GOLDHILL TOWERS,GOLDHILL AVENUE
767995,1.41668094183934,103.844672940413,SIGNATURE AT YISHUN,YISHUN STREET 51
309548,1.32315853391992,103.83744139347,CHANCERY GROVE,CHANCERY LANE
NIL,1.34512508154376,103.869315037196,,JALAN LATEH
455615,1.31287856892191,103.929259191275,EASTBAY,TAY LIAN TECK ROAD
169814,1.29184034222829,103.825512539081,DOMAIN 21,DELTA ROAD
588198,1.35236820325961,103.767525516902,THE HILLSIDE,UPPER BUKIT TIMAH ROAD
059108,1.28413390964831,103.842519563895,PEOPLE'S PARK COMPLEX,PARK ROAD
427063,1.31331213681436,103.906171217885,KLASSIC COURT,KOON SENG ROAD
598368,1.34296556386401,103.76852896318,SELANTING GREEN,JALAN SELANTING
429021,1.30882433610905,103.913449991483,448@EAST COAST,EAST COAST ROAD
545018,1.35939711311171,103.882743369752,KOVAN MELODY,KOVAN ROAD
259332,1.31649011503328,103.830473293379,EWE BOON REGENT,EWE BOON ROAD
329701,1.32184413934143,103.853334117435,URBAN HERITAGE,BALESTIER ROAD
249047,1.29429553529137,103.82143115321,DORMER PARK,JERVOIS ROAD
388029,1.31519512533693,103.886573769558,COSY LODGE,LORONG 31 GEYLANG
126820,1.29400304587937,103.768015305321,THE STELLAR,WEST COAST ROAD
248342,1.29414630960589,103.826988034433,RIVER VALLEY COURT,RIVER VALLEY ROAD
589320,1.3473421179359,103.775864028924,LE WOOD,HINDHEDE DRIVE
807567,1.38233776447006,103.863589407164,ESTE VILLA,NIM ROAD
NIL,1.30714301351071,103.892781141511,,POOLE ROAD
266313,1.32403260038793,103.801556857058,DUCHESS RESIDENCES,DUCHESS AVENUE
267841,1.31369317841666,103.796812024991,WILMER PARK,LEEDON ROAD
NIL,1.31545853128698,103.923494141873,,LORONG SIGLAP
266262,1.32114941346494,103.793114726091,ESTRIVILLAS,JALAN LIM TAI SEE
127162,1.31088467590951,103.762745132508,THE PARC CONDOMINIUM,WEST COAST WALK
249183,1.29586840547879,103.829376171741,MUTIARA CREST,JALAN MUTIARA
439979,1.30130775979664,103.900101371453,VERTIS,AMBER GARDENS
398299,1.31256998658764,103.887209225771,SILVERSCAPE,LORONG 32 GEYLANG
218815,1.31559997820357,103.851787324083,KENTISH GREEN,OXFORD ROAD
465427,1.32757608964214,103.944498791389,URBAN VISTA,TANAH MERAH KECHIL LINK
268823,1.31354566490055,103.803155022712,TULIP GARDEN,FARRER ROAD
416828,1.32179171572934,103.911831529534,ASTORIA PARK,LORONG MYDIN
269406,1.32329829076608,103.810527574143,CORONATION ARCADE,CORONATION ROAD
429073,1.30987770054421,103.915077496783,THE SOUND,EAST COAST ROAD
309104,1.31856765330096,103.840268808403,THE ARMADALE,GILSTEAD ROAD
555660,1.3580474440624,103.86068627765,TAI HWAN GARDEN,TAI HWAN CLOSE
358847,1.33049374673134,103.866847859959,PLATINUM EDGE,LEICESTER ROAD
NIL,1.31040680919462,103.877220068483,,LORONG 8 GEYLANG
098330,1.24314114715545,103.839419494239,MARINA COLLECTION,COVE DRIVE
309767,1.31795998925411,103.840328123302,BUCKLEY CLASSIQUE,BUCKLEY ROAD
427955,1.31473143131447,103.906909758761,JOO CHIAT VERBENA,JOO CHIAT PLACE
299982,1.33522553195368,103.83661515442,CALDECOTT HILL ESTATE,ANDREW ROAD
768122,1.41682040436464,103.848959192623,THE MILTONIA RESIDENCES,MILTONIA CLOSE
218374,1.31438189347149,103.854233088273,RANGOON 88,RANGOON ROAD
328743,1.32393602440373,103.854736311503,PARC HAVEN,LORONG LIMAU
308208,1.3225222075512,103.848891146474,M21,MANDALAY ROAD
NIL,1.31902768351346,103.839939723943,LUXURY APARTMENTS,GILSTEAD ROAD
677717,1.37060340211725,103.773707890197,MICHAELS' RESIDENCES,ALMOND AVENUE
080108,1.27394227707875,103.835659286991,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD
424239,1.30579987371841,103.907284703752,EAST GALLERIA,SEA AVENUE
119600,1.29093551029006,103.773713185207,WILMER LODGE,HENG MUI KENG TERRACE
545523,1.35466521890967,103.876883622562,SPACE @ KOVAN,YIO CHU KANG ROAD
NIL,1.32880141469041,103.809502006495,,WATTEN ESTATE ROAD
NIL,1.32733735423936,103.913605333372,,LENGKONG LIMA
NIL,1.29940227018096,103.859040963319,KIMETAL BUILDING,BEACH ROAD
338540,1.32138149827466,103.864644840839,EIGHT RIVERSUITES,WHAMPOA EAST
238621,1.29841733789339,103.841405411908,ORCHARD COURT,OXLEY ROAD
249055,1.29473553604744,103.818989337771,CASA JERVOIS,JERVOIS ROAD
599039,1.33709844174651,103.77083709963,TOH TUCK HILL,ENG KONG TERRACE
238373,1.29679493077615,103.834934144283,RIVERDALE RESIDENCE,RIVER VALLEY ROAD
NIL,1.3390255547417,103.954189413574,,HARVEY AVENUE
NIL,1.30356980461439,103.891071219462,,BRANKSOME ROAD
658880,1.34166845930025,103.760762073407,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25
597159,1.33089356982018,103.766440219511,CLEMENTI PARK,SUNSET WAY
219014,1.31464184367564,103.846342585739,KING'S COURT,NORFOLK ROAD
259984,1.31264723164977,103.82810427662,21 ANDERSON,ANDERSON ROAD
757667,1.45904578294487,103.838502406923,STRAITS GARDENS,ANDREWS TERRACE
429247,1.3109676470219,103.906266733963,AURA 83,DUKU ROAD
418942,1.32012879856898,103.91212772924,BLISS RESIDENCES,JALAN MASJID
098752,1.27063035104879,103.814074881435,THE FORESTA @ MOUNT FABER,WISHART ROAD
228314,1.30914345592953,103.83757966118,CITYVISTA RESIDENCES,PECK HAY ROAD
278698,1.31846463946906,103.779858524301,THE SERENADE @ HOLLAND,HOLLAND ROAD
249114,1.29245276616104,103.825246918432,JERVOIS JADE APARTMENTS,JERVOIS CLOSE
439897,1.30336514480082,103.901974130297,THE SHORE RESIDENCES,AMBER ROAD
118457,1.28029319166186,103.793605660121,THE PEAK,PEPYS ROAD
NIL,1.3143601041957,103.89023988302,,LORONG 42 GEYLANG
417657,1.32899344664491,103.91347731741,ESCADA VIEW,LENGKONG EMPAT
NIL,1.3684079675517,103.883956472689,FLORENCE REGENCY,HOUGANG AVENUE 2
417398,1.32951689354043,103.914865418362,VACANZA @ EAST,LENGKONG TUJOH
575572,1.36644805146649,103.830968768687,BISHAN PARK CONDOMINIUM,SIN MING WALK
424331,1.31157991353848,103.90555372088,SUNSHINE REGENCY,RAMBAI ROAD
NIL,1.3039616797551,103.839590950413,,EMERALD HILL ROAD
308366,1.31521267865459,103.843547573739,PARK INFINIA AT WEE NAM,LINCOLN ROAD
